OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32457,2024-196L,2026-05-18T03:38:52.495008,15.30177205,.0001438,53.1572,138.5313,38.5155,321.5948,0,U,61717,999,8779,-.37497E-4,-.1469E-4,0
STARLINK-32591,2024-196M,2026-05-18T04:26:00.557088,15.34390570,.0001108,53.1600,125.2214,81.8333,278.2796,0,U,61718,999,8798,.74932E-5,-.123E-5,0
STARLINK-32344,2024-196N,2026-05-18T04:21:24.537600,15.30187701,.0001083,53.1602,138.7299,89.0596,271.0529,0,U,61719,999,8779,-.36297E-4,-.1433E-4,0
STARLINK-32322,2024-196P,2026-05-17T17:41:15.413280,15.30183580,.00014528,53.1590,140.9354,88.9330,271.1837,0,U,61720,999,8772,.5379087E-5,-.2E-5,0
STARLINK-32469,2024-196Q,2026-05-18T03:29:44.039904,15.30194560,.0001136,53.1606,138.5039,82.6970,277.4160,0,U,61721,999,8779,.41286E-5,-.237E-5,0
STARLINK-32438,2024-196R,2026-05-18T04:30:31.387392,15.30187402,.00012,53.1598,138.7717,86.4565,273.6573,0,U,61722,999,8779,-.28503E-4,-.1203E-4,0
STARLINK-32540,2024-196S,2026-05-18T04:30:26.607744,15.30193715,.0001151,53.1604,102.7133,81.8116,278.3015,0,U,61723,999,8829,.22052E-4,.294E-5,0
STARLINK-32528,2024-196T,2026-05-17T17:45:49.598496,15.30184887,.00013185,53.1607,140.9548,93.1948,266.9204,0,U,61724,999,8652,-.16260764E-4,-.84E-5,0
STARLINK-32573,2024-196U,2026-05-18T04:16:50.907936,15.30183643,.0001046,53.1594,138.7104,91.1332,268.9788,0,U,61725,999,8779,-.61454E-4,-.2178E-4,0
STARLINK-32478,2024-196V,2026-05-18T04:06:12.811968,15.30186986,.0001266,53.1599,138.6616,83.7425,276.3720,0,U,61726,999,8779,-.23191E-4,-.1046E-4,0
STARLINK-32511,2024-196W,2026-05-18T03:57:05.576832,15.30188661,.0001095,53.1593,138.6206,79.1011,281.0113,0,U,61727,999,8779,-.11048E-4,-.686E-5,0
STARLINK-32475,2024-196X,2026-05-18T03:47:58.123968,15.30195605,.0001158,53.1578,138.5818,88.1351,271.9782,0,U,61728,999,8779,.56951E-4,.1328E-4,0
STARLINK-32442,2024-196Y,2026-05-18T03:52:31.416672,15.30191962,.0001222,53.1618,138.6048,86.0248,274.0893,0,U,61729,999,8779,-.3179E-4,-.13E-4,0
COSMOS 2579,2024-197A,2026-05-18T03:33:00.953280,15.24665700,.0003022,97.5595,61.8532,106.5676,253.5893,0,U,61730,999,8589,.10531E-3,.2527E-4,0
DSN-3 (KIRAMEKI-3),2024-198A,2026-05-17T21:53:47.852160,1.00271947,.00000649,0.0154,341.9478,201.4256,164.7522,0,U,61733,999,561,0,-.245E-5,0
IONOSFERA-M 1,2024-199A,2026-05-18T03:56:57.729984,14.22748337,.0000729,98.7211,11.6481,145.8611,214.2613,0,U,61735,999,12343,.37268E-4,.39E-6,0
IONOSFERA-M 2,2024-199B,2026-05-18T04:46:27.088032,14.22751398,.0001942,98.7209,11.5930,70.6561,289.4827,0,U,61736,999,12656,.37628E-4,.4E-6,0
SITRO-AIS 16,2024-199C,2026-05-18T03:43:21.514368,14.97425720,.0007269,97.3245,339.3581,156.8882,203.2670,0,U,61737,999,12732,.14104E-3,.1588E-4,0
SITRO-AIS 15,2024-199D,2026-05-18T04:57:21.170592,14.97446810,.0006729,97.3250,339.4441,156.0055,204.1483,0,U,61738,999,12733,.99199E-4,.1102E-4,0
SITRO-AIS 21,2024-199E,2026-05-18T03:45:31.413312,14.94983740,.0013165,97.3267,337.9208,157.9348,202.2443,0,U,61739,999,12726,.15277E-3,.162E-4,0
SITRO-AIS 22,2024-199F,2026-05-18T04:50:02.524704,14.95749377,.001306,97.3265,338.1627,157.2525,202.9279,0,U,61740,999,12743,.10094E-3,.1074E-4,0
SITRO-AIS 24,2024-199G,2026-05-18T04:35:50.060832,14.96000635,.0012883,97.3270,338.1845,157.7027,202.4758,0,U,61741,999,12740,.11102E-3,.1194E-4,0
SITRO-AIS 23,2024-199H,2026-05-18T04:32:39.261120,14.95777980,.0012885,97.3267,338.1794,157.4954,202.6836,0,U,61742,999,12728,.12274E-3,.1318E-4,0
SITRO-AIS 13,2024-199J,2026-05-18T04:48:47.863008,14.97711726,.0006515,97.3252,339.5899,154.7535,205.4008,0,U,61743,999,12750,.903E-4,.1005E-4,0
2024-199K,2024-199K,2026-05-18T04:13:51.595968,15.50203126,.0009003,97.3010,12.9727,39.5105,320.6801,0,U,61744,999,12971,.31409E-3,.17676E-3,0
POLYTECH UNIVERSE-5,2024-199L,2026-05-18T04:21:34.973856,15.58394886,.0006484,97.3001,15.0632,43.5084,316.6683,0,U,61745,999,13300,.40013E-3,.30405E-3,0
COLIBRI-S (RS67S),2024-199M,2026-05-18T04:17:31.897824,15.46385673,.0009635,97.3030,11.7843,41.3464,318.8513,0,U,61746,999,13277,.26988E-3,.13277E-3,0
POLYTECH UNIVERSE-4,2024-199N,2026-05-18T04:37:46.083072,15.44441483,.0010103,97.3037,11.1678,39.7531,320.4456,0,U,61747,999,13273,.24373E-3,.1121E-3,0
SITRO-AIS 44,2024-199P,2026-05-18T03:22:05.606688,15.63727872,.0005808,97.2932,16.2037,49.1659,311.0102,0,U,61748,999,13308,.50605E-3,.47304E-3,0
VIZARD-ION (RS68S),2024-199Q,2026-05-18T04:44:43.075392,15.52951712,.0007552,97.3023,13.8736,42.4107,317.7729,0,U,61749,999,13291,.33988E-3,.21107E-3,0
2024-199R,2024-199R,2026-05-18T04:50:10.141728,15.52968430,.0008118,97.2996,13.3376,51.4265,308.7714,0,U,61750,999,13289,.35058E-3,.21793E-3,0
2024-199S,2024-199S,2026-05-18T04:45:35.762976,15.36260129,.0011314,97.3032,7.8782,61.0981,299.1396,0,U,61751,999,13253,.1703E-3,.5949E-4,0
SITRO-AIS 14,2024-199T,2026-05-18T04:29:58.490592,14.97510078,.0006824,97.3259,339.4643,152.0897,208.0693,0,U,61752,999,13063,.15013E-3,.1698E-4,0
HORS 3 (RS81S),2024-199U,2026-05-18T03:27:45.854208,15.52802865,.0007819,97.3018,13.4308,48.7915,311.4011,0,U,61753,999,13289,.32497E-3,.20068E-3,0
HORS 4 (RS82S),2024-199V,2026-05-18T04:31:25.973184,15.56812147,.0006777,97.2968,14.4997,46.5936,313.5883,0,U,61754,999,13297,.39446E-3,.28248E-3,0
SITRO-AIS 43,2024-199W,2026-05-18T03:48:19.526112,15.64160465,.0005004,97.2950,16.3565,48.9559,311.2132,0,U,61755,999,13309,.45872E-3,.43575E-3,0
SITRO-AIS 42,2024-199X,2026-05-18T03:06:37.903104,15.64430510,.0005576,97.2943,16.3939,50.8088,309.3666,0,U,61756,999,13309,.59938E-3,.57686E-3,0
SITRO-AIS 20,2024-199Z,2026-05-18T04:10:55.187040,14.97777789,.0006816,97.3249,339.6073,153.9508,206.2060,0,U,61758,999,13064,.20059E-3,.2302E-4,0
SITRO-AIS 19,2024-199AA,2026-05-18T04:15:07.955424,14.97754483,.0006673,97.3252,339.6064,154.5576,205.5977,0,U,61759,999,13064,.20341E-3,.2334E-4,0
SITRO-AIS 41,2024-199AB,2026-05-18T03:41:07.359360,15.63145047,.0005109,97.2973,16.1185,49.0518,311.1182,0,U,61760,999,13307,.47067E-3,.42967E-3,0
2024-199AC,2024-199AC,2026-05-18T04:03:31.719168,15.54606079,.0006474,97.2958,14.0670,44.1581,316.0189,0,U,61761,999,13294,.34132E-3,.22505E-3,0
ARCTICSAT 1 (RS74S),2024-199AD,2026-05-17T22:48:10.266048,15.86718538,.0002393,97.2890,19.8037,99.4929,260.6613,0,U,61762,999,13329,.82577E-3,.213781E-2,0
SIT-HSE,2024-199AE,2026-05-18T04:31:00.162048,15.50544905,.0006271,97.3007,13.9962,56.4183,303.7666,0,U,61763,999,13293,.36726E-3,.20927E-3,0
SIT-2086,2024-199AF,2026-05-18T03:36:44.193600,15.50921865,.0007555,97.2984,14.0151,31.1536,329.0163,0,U,61764,999,12977,.34527E-3,.19938E-3,0
2024-199AK,2024-199AK,2026-05-18T04:15:11.096064,15.48292163,.0006972,97.2999,12.6596,54.5761,305.6140,0,U,61768,999,12969,.2559E-3,.13434E-3,0
KOSAR,2024-199AL,2026-05-18T04:13:43.387968,15.52058210,.0005921,97.2982,13.6808,53.3425,306.8372,0,U,61769,999,12976,.30749E-3,.18469E-3,0
SITRO-AIS 48,2024-199AN,2026-05-18T03:24:33.189120,15.55302964,.0009172,97.2969,13.3775,54.0001,306.2102,0,U,61771,999,12975,.40579E-3,.27508E-3,0
HYPERVIEW 1G (RS66S),2024-199AP,2026-05-18T03:28:04.444032,15.68692923,.0006519,97.2931,16.5114,48.2898,311.8920,0,U,61772,999,12995,.59144E-3,.67636E-3,0
SITRO-AIS 47,2024-199AQ,2026-05-18T04:40:41.950272,15.55916342,.0008335,97.2952,13.6106,53.0754,307.1264,0,U,61773,999,12977,.42122E-3,.29206E-3,0
SITRO-AIS 46,2024-199AR,2026-05-18T03:39:09.082080,15.57335107,.0008261,97.2930,13.9200,56.2129,303.9912,0,U,61774,999,12979,.41297E-3,.30181E-3,0
2024-199AS,2024-199AS,2026-05-18T03:25:26.482368,15.43397282,.0015917,97.3023,10.3531,35.2872,324.9426,0,U,61775,999,12953,.22134E-3,.9843E-4,0
SITRO-AIS 40,2024-199AT,2026-05-18T04:47:25.725984,15.57582346,.0008064,97.2935,14.0184,55.5675,304.6341,0,U,61776,999,13295,.43397E-3,.3202E-3,0
2024-199AU,2024-199AU,2026-05-18T04:38:10.387392,15.44479946,.0015688,97.3025,10.5831,35.9109,324.3191,0,U,61777,999,12955,.23884E-3,.11026E-3,0
SITRO-AIS 39,2024-199AV,2026-05-18T03:06:05.034816,15.55142974,.000851,97.2936,13.2222,53.3342,306.8694,0,U,61778,999,12974,.46957E-3,.31669E-3,0
ALTAIR (RS65S),2024-199AW,2026-05-18T03:48:23.465952,15.36420603,.0014417,97.3063,7.7157,59.2228,301.0434,0,U,61779,999,13250,.20184E-3,.7113E-4,0
SITRO-AIS 37,2024-199AX,2026-05-18T03:40:31.020384,15.56097867,.0008958,97.2972,13.5727,52.8493,307.3579,0,U,61780,999,12976,.40356E-3,.28169E-3,0
ASRTU-1 (AO-123),2024-199AY,2026-05-18T04:28:48.592128,15.35198822,.0015607,97.3034,7.1326,60.9322,299.3483,0,U,61781,999,12932,.15012E-3,.5068E-4,0
SAMSAT-IONOSPHERE (RS75S),2024-199BB,2026-05-18T03:49:58.951776,15.54909014,.0009898,97.2988,13.3968,46.1302,314.0769,0,U,61784,999,13289,.37225E-3,.24864E-3,0
RTU MIREA 1 (RS51S),2024-199BC,2026-05-18T04:19:44.490720,15.57756511,.000962,97.2980,14.1100,43.4602,316.7410,0,U,61785,999,12979,.43032E-3,.31976E-3,0
SITRO-AIS 38,2024-199BD,2026-05-18T04:45:08.057088,15.47147340,.0010901,97.2985,12.1466,50.9208,309.3010,0,U,61786,999,12967,.34468E-3,.17452E-3,0
2024-199BE,2024-199BE,2026-05-18T03:47:34.776096,15.35905604,.0015047,97.3043,7.3662,59.3634,300.9092,0,U,61787,999,13248,.1632E-3,.5642E-4,0
SITRO-AIS 45,2024-199BF,2026-05-18T03:38:18.736800,15.55388395,.0008444,97.2938,13.3143,52.6718,307.5305,0,U,61788,999,12973,.39523E-3,.26864E-3,0
SITRO-AIS 17,2024-199BG,2026-05-18T03:58:52.139136,14.97781615,.0006732,97.3246,339.6478,161.1124,199.0350,0,U,61789,999,12754,.17372E-3,.1987E-4,0
SITRO-AIS 18,2024-199BH,2026-05-18T04:16:49.857312,14.97744619,.000663,97.3253,339.6090,155.9119,204.2415,0,U,61790,999,12754,.19861E-3,.2277E-4,0
STARLINK-32362,2024-202A,2026-05-18T04:05:18.787776,15.27576023,.0001223,42.9980,194.3643,266.5754,93.4957,0,U,61845,999,8667,.30838E-4,.587E-5,0
STARLINK-32472,2024-202B,2026-05-18T03:28:30.103968,15.27576721,.0001296,43.0034,195.0455,283.7454,76.3254,0,U,61846,999,8607,.12596E-3,.3205E-4,0
STARLINK-32352,2024-202C,2026-05-18T05:32:03.909120,15.27570943,.0001404,43.0017,193.9590,273.1043,86.9648,0,U,61847,999,8610,.48442E-4,.1071E-4,0
STARLINK-32427,2024-202D,2026-05-18T04:20:06.762048,15.27573538,.0000749,43.0017,194.4432,278.9301,81.1466,0,U,61848,999,8608,.16433E-4,.19E-5,0
STARLINK-32346,2024-202E,2026-05-18T04:25:40.373184,15.27573250,.0000424,42.9956,194.4746,283.7062,76.3743,0,U,61849,999,8608,-.47007E-4,-.1555E-4,0
STARLINK-32330,2024-202F,2026-05-17T13:17:10.807584,15.27568870,.0001251,43.0040,208.7288,277.8915,82.1794,0,U,61850,999,8587,-.75617E-4,-.2342E-4,0
STARLINK-32379,2024-202G,2026-05-18T03:52:21.516960,15.27577054,.0001581,43.0015,194.2986,272.6995,87.3676,0,U,61851,999,8608,.18518E-4,.247E-5,0
STARLINK-32433,2024-202H,2026-05-17T21:13:29.470368,15.27585876,.00012676,43.0011,206.9043,264.5958,95.4749,0,U,61852,999,8592,.13207533E-3,.3375E-4,0
STARLINK-32394,2024-202J,2026-05-17T21:17:13.777728,15.27560477,.00013758,43.0028,206.9279,268.0735,91.9959,0,U,61853,999,8591,-.81033642E-4,-.249E-4,0
STARLINK-32486,2024-202K,2026-05-17T21:22:45.295392,15.27571443,.0001098,43.0019,206.9548,277.0082,83.0645,0,U,61854,999,8592,-.19664322E-4,-.803E-5,0
STARLINK-32391,2024-202L,2026-05-17T21:28:16.150368,15.27592452,.00018171,43.0012,206.9845,277.7421,82.3224,0,U,61855,999,8591,.56271625E-4,.1287E-4,0
STARLINK-32483,2024-202M,2026-05-18T05:24:38.206944,15.27578734,.0001144,43.0007,205.1663,276.0059,84.0662,0,U,61856,999,8597,-.10169E-4,-.542E-5,0
STARLINK-32451,2024-202N,2026-05-18T05:35:44.401920,15.27581562,.000111,43.0025,205.2270,269.6287,90.4437,0,U,61857,999,8597,-.21268E-4,-.847E-5,0
STARLINK-32556,2024-202P,2026-05-18T05:30:12.009024,15.27569596,.0001318,43.0012,205.1983,275.1139,84.9562,0,U,61858,999,8597,-.64684E-4,-.2041E-4,0
STARLINK-32466,2024-202Q,2026-05-18T04:05:17.586816,15.27569722,.0001787,43.0062,205.6132,267.9060,92.1587,0,U,61859,999,8596,.11332E-3,.2856E-4,0
STARLINK-32316,2024-202R,2026-05-17T21:25:18.632064,15.27572335,.0000762,43.0019,203.5073,292.5872,67.4899,0,U,61860,999,8595,-.57027384E-4,-.183E-4,0
STARLINK-32415,2024-202S,2026-05-18T04:16:23.234880,15.27555144,.0002778,43.0053,205.6725,253.8082,106.2464,0,U,61861,999,8595,.103E-3,.2571E-4,0
STARLINK-32393,2024-202T,2026-05-18T04:10:50.798784,15.27561588,.0002778,43.0060,205.6438,274.1174,85.9361,0,U,61862,999,8596,-.17079E-4,-.733E-5,0
STARLINK-32324,2024-202U,2026-05-18T04:27:29.486880,15.27575807,.000146,43.0030,205.7304,263.1928,96.8757,0,U,61863,999,8595,-.3222E-4,-.1149E-4,0
STARLINK-32318,2024-202V,2026-05-17T14:29:20.213088,15.27586596,.0001546,43.0009,209.1027,269.0866,90.9808,0,U,61864,999,8587,.52003E-4,.1169E-4,0
STARLINK-32401,2024-202W,2026-05-18T04:42:17.740224,15.27568457,.0000984,42.9995,205.8037,266.3439,93.7300,0,U,61865,999,8596,.8282E-4,.2017E-4,0
STARLINK-32588,2024-202X,2026-05-18T04:33:02.291040,15.27578331,.0001402,43.0037,205.7590,258.0725,101.9970,0,U,61866,999,8596,.13819E-4,.118E-5,0
STARLINK-32569,2024-202Y,2026-05-18T04:47:50.820000,15.27585049,.0001702,42.9991,205.8305,257.5855,102.4806,0,U,61867,999,8596,.35703E-4,.721E-5,0
2024-203A,2024-203A,2026-05-18T04:28:18.329664,15.29181121,.0013276,97.4206,208.5423,78.1672,282.1056,0,U,61869,999,8437,.34165E-3,.9627E-4,0
2024-203B,2024-203B,2026-05-18T04:35:53.548800,15.29400993,.0012794,97.4186,208.5649,76.8449,283.4218,0,U,61870,999,8438,.3535E-3,.10029E-3,0
2024-203C,2024-203C,2026-05-18T04:31:41.487168,15.24859607,.0013761,97.4249,207.6642,94.4029,265.8781,0,U,61871,999,8429,.26376E-3,.6499E-4,0
2024-203D,2024-203D,2026-05-18T04:45:11.343744,15.26584193,.0012728,97.4263,208.4933,90.3763,269.8934,0,U,61872,999,8434,.31368E-3,.8155E-4,0
STARLINK-11402 [DTC],2024-204A,2026-05-18T01:10:20.983008,15.69700141,.000141,53.1589,14.7084,77.9874,282.1302,0,U,61874,999,8839,-.58113E-5,-.1293E-4,0
STARLINK-11316 [DTC],2024-204B,2026-05-17T22:13:54.153408,15.69694573,.00003942,53.1608,14.6146,330.8480,29.2515,0,U,61875,999,8779,-.12460596E-4,-.2095E-4,0
STARLINK-11321 [DTC],2024-204D,2026-05-17T23:24:32.755968,15.69709435,.0001314,53.1581,14.9372,84.5265,275.5903,0,U,61877,999,8778,-.16512E-4,-.2589E-4,0
STARLINK-11314 [DTC],2024-204E,2026-05-18T00:49:09.352128,15.69708334,.0001354,53.1604,14.5932,69.7834,290.3329,0,U,61878,999,8780,-.1232E-5,-.738E-5,0
STARLINK-11324 [DTC],2024-204F,2026-05-18T00:42:05.236128,15.69715357,.0001396,53.1582,14.5583,68.4969,291.6198,0,U,61879,999,8780,-.64485E-5,-.137E-4,0
STARLINK-11328 [DTC],2024-204G,2026-05-18T02:06:42.488928,15.69708860,.0000964,53.1582,14.2112,74.9234,285.1890,0,U,61880,999,8781,-.26379E-5,-.908E-5,0
STARLINK-11329 [DTC],2024-204H,2026-05-18T01:59:38.666688,15.69707462,.0001273,53.1586,14.1779,72.7005,287.4152,0,U,61881,999,8781,.29523E-5,-.231E-5,0
STARLINK-11398 [DTC],2024-204J,2026-05-18T01:52:34.661280,15.69715350,.0001235,53.1590,14.1448,78.4002,281.7154,0,U,61882,999,8781,-.11265E-5,-.725E-5,0
STARLINK-11383 [DTC],2024-204K,2026-05-18T01:38:28.917600,15.69688178,.0001831,53.1584,14.0796,96.7655,263.3572,0,U,61883,999,8781,-.22562E-4,-.3319E-4,0
STARLINK-11359 [DTC],2024-204L,2026-05-18T01:45:30.650688,15.69726411,.0001519,53.1629,14.1135,79.9124,280.2065,0,U,61884,999,8781,-.13832E-4,-.2266E-4,0
STARLINK-11301 [DTC],2024-204M,2026-05-18T01:31:21.998784,15.69707259,.0001521,53.1599,14.0455,276.8687,83.2158,0,U,61885,999,8781,.6322E-6,-.513E-5,0
STARLINK-11351 [DTC],2024-204N,2026-05-18T01:24:19.277280,15.69713754,.0001466,53.1588,14.0139,85.8661,274.2524,0,U,61886,999,8781,.60679E-5,.146E-5,0
STARLINK-32410,2024-204P,2026-05-18T02:11:47.949216,15.34388826,.0001166,53.1603,163.9839,87.1461,272.9675,0,U,61887,999,8573,.15538E-5,-.324E-5,0
STARLINK-32377,2024-204Q,2026-05-18T02:08:46.287168,15.34388943,.0001042,53.1605,163.9687,88.7155,271.3967,0,U,61888,999,8572,-.13924E-4,-.846E-5,0
STARLINK-32292,2024-204R,2026-05-18T02:26:57.044832,15.34388761,.0001,53.1608,164.0472,82.3425,277.7691,0,U,61889,999,8573,.17205E-4,.205E-5,0
STARLINK-32501,2024-204S,2026-05-17T11:10:12.532512,15.34374967,.00011978,53.1614,167.1834,90.7736,269.3404,0,U,61890,999,8563,-.25435412E-4,-.1235E-4,0
STARLINK-32383,2024-204T,2026-05-17T18:50:05.446464,15.34383206,.00011842,53.1605,165.6193,86.6214,273.4925,0,U,61891,999,8568,-.1964819E-5,-.442E-5,0
STARLINK-32239,2024-204U,2026-05-18T01:21:01.841184,15.30185986,.0001195,53.1599,165.1781,88.8824,271.2314,0,U,61892,999,8571,-.34897E-4,-.1392E-4,0
STARLINK-32489,2024-204V,2026-05-18T01:59:40.504416,15.34391748,.0001189,53.1605,163.9310,81.5047,278.6090,0,U,61893,999,8572,.75122E-5,-.122E-5,0
2024-205A,2024-205A,2026-05-18T04:40:38.362080,15.11436616,.0014861,97.4139,209.1745,258.5332,101.4229,0,U,61894,999,8367,.27793E-3,.4646E-4,0
2024-205B,2024-205B,2026-05-18T03:57:28.308672,15.29726385,.0011499,97.4141,215.8796,137.2089,223.0048,0,U,61895,999,8409,.29372E-3,.8399E-4,0
2024-205C,2024-205C,2026-05-18T04:13:02.714304,15.11870594,.005345,97.4127,209.8832,106.0641,254.6484,0,U,61896,999,8369,.34394E-3,.6026E-4,0
2024-205D,2024-205D,2026-05-18T04:48:32.487264,15.17637495,.0013063,97.4102,210.3124,156.0483,204.1362,0,U,61897,999,8373,.21457E-3,.4259E-4,0
2024-205E,2024-205E,2026-05-18T03:38:54.286080,15.10546814,.0058294,97.4121,209.7324,105.5714,255.1961,0,U,61898,999,8368,.4101E-3,.698E-4,0
2024-205F,2024-205F,2026-05-18T04:26:58.788960,15.14825540,.0008373,97.4103,210.2769,128.1197,232.0792,0,U,61899,999,8373,.30783E-3,.566E-4,0
2024-205G,2024-205G,2026-05-18T03:33:58.591584,15.10334798,.0018022,97.4135,208.9477,250.1671,109.7616,0,U,61900,999,8362,.30264E-3,.4918E-4,0
2024-205H,2024-205H,2026-05-18T05:18:36.553824,15.30946031,.0011223,97.4112,216.2467,139.6999,220.5076,0,U,61901,999,8413,.28397E-3,.843E-4,0
2024-205J,2024-205J,2026-05-18T04:04:28.579008,15.11694129,.0011639,97.4143,209.4305,271.6024,88.3873,0,U,61902,999,8365,.26223E-3,.4408E-4,0
2024-205K,2024-205K,2026-05-18T04:09:04.170816,15.29867699,.0011187,97.4112,215.2066,140.0310,220.1755,0,U,61903,999,8405,.35315E-3,.10159E-3,0
2024-205L,2024-205L,2026-05-18T03:57:35.860032,15.07596414,.0069809,97.4130,209.6790,108.8310,252.0506,0,U,61904,999,8367,.34324E-3,.5461E-4,0
2024-205M,2024-205M,2026-05-18T04:50:08.578752,15.29009323,.0007061,97.3848,212.9064,68.3745,291.8246,0,U,61905,999,8392,.1785E-3,.4955E-4,0
2024-205N,2024-205N,2026-05-18T03:44:31.221024,15.36667861,.0010433,97.4166,218.6069,138.4556,221.7483,0,U,61906,999,8426,.41346E-3,.1476E-3,0
2024-205P,2024-205P,2026-05-18T04:42:19.869984,15.16899191,.0012786,97.4132,211.3029,156.2785,203.9041,0,U,61907,999,8378,.14815E-3,.2858E-4,0
2024-205Q,2024-205Q,2026-05-18T04:39:56.153952,15.16987386,.0012988,97.4137,211.3351,155.8735,204.3110,0,U,61908,999,8378,.20156E-3,.3922E-4,0
KOREASAT 6A,2024-206A,2026-05-17T21:45:48.618144,1.00270374,.00005272,0.0091,297.2471,75.9196,304.8998,0,U,61910,999,553,0,0,0
STARLINK-32303,2024-207A,2026-05-18T00:08:32.415936,15.27573120,.0001364,43.0007,250.2331,265.6149,94.4547,0,U,61912,999,8591,.54894E-3,.14871E-3,0
STARLINK-32434,2024-207B,2026-05-18T00:47:23.990784,15.27569908,.0001569,43.0033,250.4439,268.7858,91.2814,0,U,61913,999,8532,.44293E-3,.11942E-3,0
STARLINK-32460,2024-207C,2026-05-17T17:11:12.537312,15.27581213,.00017886,43.0025,251.5019,262.8584,97.2065,0,U,61914,999,8528,.38574427E-3,.10368E-3,0
STARLINK-32559,2024-207D,2026-05-17T14:23:14.614080,15.27565081,.0001478,42.9995,252.3442,258.9878,101.0807,0,U,61915,999,8526,.48321E-3,.13052E-3,0
STARLINK-32541,2024-207E,2026-05-18T00:43:00.230592,15.27571102,.0001515,43.0016,253.8764,285.4976,74.5708,0,U,61916,999,8528,.57735E-3,.15655E-3,0
STARLINK-32544,2024-207F,2026-05-17T17:42:39.734496,15.27556962,.00015511,43.0005,251.6619,281.8053,78.2625,0,U,61917,999,8528,.61152913E-4,.142E-4,0
STARLINK-32555,2024-207G,2026-05-18T00:59:39.394752,15.27559513,.000168,43.0033,253.9616,255.0377,105.0289,0,U,61918,999,8528,.45203E-3,.1219E-3,0
STARLINK-32547,2024-207H,2026-05-17T17:13:03.021312,15.27567296,.00024899,43.0033,251.5115,262.0430,98.0139,0,U,61919,999,8527,.16747767E-3,.4347E-4,0
STARLINK-32616,2024-207J,2026-05-18T00:19:38.400096,15.27572701,.0001471,43.0008,250.2910,261.9380,98.1305,0,U,61920,999,8532,.75834E-3,.2066E-3,0
STARLINK-32605,2024-207K,2026-05-17T23:53:44.128896,15.27571704,.0001449,43.0024,250.1568,256.3546,103.7145,0,U,61921,999,8532,.34203E-3,.9159E-4,0
STARLINK-32579,2024-207L,2026-05-18T00:37:27.361632,15.27561951,.000146,43.0018,253.8456,288.6367,71.4326,0,U,61922,999,8528,.4754E-3,.12836E-3,0
STARLINK-32537,2024-207M,2026-05-18T01:03:21.465216,15.27592020,.0001983,43.0022,253.9813,278.5918,81.4708,0,U,61923,999,8528,.54317E-3,.1472E-3,0
STARLINK-32564,2024-207N,2026-05-18T00:54:05.755104,15.27569252,.0002473,43.0047,253.9296,257.9139,102.1435,0,U,61924,999,8528,.4281E-3,.11533E-3,0
STARLINK-32536,2024-207P,2026-05-18T01:08:53.183328,15.27626267,.0001769,43.0038,254.0065,259.1316,100.9337,0,U,61925,999,8528,.10446E-2,.28635E-3,0
STARLINK-32624,2024-207Q,2026-05-18T00:54:34.261056,15.27609081,.0002005,43.0029,249.6124,239.7327,120.3326,0,U,61926,999,8533,.152E-2,.41842E-3,0
STARLINK-32622,2024-207R,2026-05-17T17:14:55.297248,15.27545281,.00021669,43.0045,251.5231,276.7751,83.2854,0,U,61927,999,8528,.46876463E-3,.12646E-3,0
STARLINK-32620,2024-207S,2026-05-18T00:14:05.493120,15.27567476,.0001323,42.9971,250.2570,262.6395,97.4306,0,U,61928,999,8532,.65977E-3,.17931E-3,0
STARLINK-32609,2024-207T,2026-05-18T00:02:59.292096,15.27568824,.0001646,43.0001,250.2026,261.4914,98.5752,0,U,61929,999,8532,.49124E-3,.13275E-3,0
STARLINK-32567,2024-207U,2026-05-18T00:24:02.715840,15.27572370,.0001126,43.0053,246.8401,298.3335,61.7403,0,U,61930,999,8595,.42013E-3,.11314E-3,0
STARLINK-32420,2024-207V,2026-05-17T15:51:51.134400,15.27560539,.0001508,42.9995,251.9414,281.1826,78.8856,0,U,61931,999,8527,.23135398E-4,.374E-5,0
STARLINK-32354,2024-207W,2026-05-18T00:48:33.028704,15.27573585,.0001535,43.0027,253.8996,253.7738,106.2945,0,U,61932,999,8577,.73586E-3,.20038E-3,0
STARLINK-32361,2024-207X,2026-05-17T17:00:18.656928,15.27565136,.0001025,43.0014,252.2833,199.5581,160.5231,0,U,61933,999,8527,.15798273E-3,.4086E-4,0
STARLINK-32500,2024-207Z,2026-05-18T00:31:53.764320,15.27574670,.0001308,43.0003,253.8120,272.4155,87.6547,0,U,61935,999,8528,.54265E-3,.14698E-3,0
HAIYANG 4-01,2024-208A,2026-05-18T04:10:02.496000,14.73305801,.000044,98.0044,146.3417,94.0236,266.1022,0,U,61936,999,8102,.4956E-4,.271E-5,0
STARLINK-11407 [DTC],2024-209A,2026-05-18T02:33:06.359040,15.69787095,.000055,53.1576,28.8392,325.4214,34.6768,0,U,61939,999,8764,.1303E-2,.160878E-2,0
